rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
6,CNP0522204.0,CCOC1CC(C2=NC3=C(C=CC4=CC5=C(C=C43)OCC3=CC(C4=CN=C(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)N4)=CC=C35)N2)N(C(=O)C(NC(=O)OC)C(C)C)C1,0.9831277132034302,834.98,6.77,4,10,11,193.1,False,False,5
7,CNP0356062.1,CC1=CN=C(C(=O)N[C@H]2CCCCCC=C[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](OC4=NC5=CC=CC=C5C5=CC=CC=C45)CN3C2=O)C=N1,0.983078956604004,765.89,3.64,3,10,7,189.65,True,False,4
9,CNP0551987.1,COC[C@H]1C[C@@H](C2=NC=C(C3=CC=C4C(=C3)COC3=CC5=C(C=CC6=C5NC([C@@H]5CC[C@H](C)N5C(=O)[C@@H](NC(=O)OC)C(C)C)=N6)C=C34)N2)N(C(=O)[C@H](NC(=O)OC)C2=CC=CC=C2)C1,0.9826827049255372,883.02,7.73,4,10,11,193.1,False,False,6
17,CNP0147425.1,COC1=CC2=C(C=C1O)C1=C[C@H]3C[C@]4(CC[C@](CN5C(C6=CC=CC(O)=C6)=CC6=C5C=CN6)(NC[C@H](C)O)C4)[C@@H]4C[C@H](O)CC[C@@H]4[C@@H]3[C@@H]2CC(=O)C[C@@H]([C@H](O)CC2=CC=C(O)C(OCCO)=C2)OC(=O)CC#CCC2=C1NC1=CC=CC=C21,0.9689661264419556,1127.34,8.95,10,14,13,251.98,False,False,7
18,CNP0089560.1,COC1=CC2=C(C=C1O)C1=C[C@H]3C[C@]4(CC[C@@](CN5C=CC6=C5C=CN6)(NC[C@H](C)O)C4)[C@H]4C[C@@H](O)CC[C@@H]4[C@@H]3[C@H]2CC(=O)C[C@@H]([C@H](O)CC2=CC=C(O)C(OCCO)=C2)OC(=O)CC#CCC2=C1NC1=CC=CC=C21,0.9662696123123168,1035.25,7.58,9,13,12,231.75,False,False,6
19,CNP0385580.1,C=C(C)OC(=O)N[C@@H]1C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=CCCCO[C@@H]1C,0.963527262210846,568.65,-0.18,4,9,5,180.44,True,False,0
20,CNP0491753.1,COC(=O)N[C@H](C(=O)N1[C@H](C2=NC3=CC=C(C4=CC5=CC=C4CCC4=CC=C(CC5)C(C5=CC=C6N=C([C@@H]7C[C@@H]8CCCC[C@@H]8N7C(=O)[C@@H](NC(=O)OC)C(C)C)NC6=C5)=C4)C=C3N2)C[C@@H]2CCCC[C@@H]21)C(C)C,0.9633183479309082,1001.29,11.08,4,8,10,174.64,False,False,6
22,CNP0417418.1,CNCC1=C[C@H](C2=CC=CC=C2)[C@H]2C[C@@]3(C[C@@H]1N2)C[C@@H](C1=CC=C(CCC2=C(O)C(O)=C4C(O)=CC=CC4=C2/C=C/C2=CC=C(O)C(O)=C2)C=C1)N[C@@H]1[C@H]3C[C@@H]2CCC[C@@]23CC[C@]24CCC[C@@H]2C=C[C@@H](O)[C@H]4[C@]13C1=CNC=N1,0.9610033631324768,1046.37,11.37,10,10,10,186.15,False,False,6
23,CNP0408921.1,CCC1=CNC=C1CCNCC1=C[C@H](C2=CC=CC=C2)[C@H]2C[C@@]3(C[C@@H]1N2)C[C@H](C1=CC=C(CCC2=C(O)C(O)=C4C(O)=CC=CC4=C2/C=C/C2=CC=C(O)C(O)=C2)C=C1)N[C@H]1[C@@H]3C[C@H]2CCC[C@@]23CC[C@@]24CCC[C@@H]2C=C[C@@H](O)[C@@H]4[C@@]13C1=CNC=N1,0.95905864238739,1153.52,12.87,11,10,14,201.94,False,False,7
25,CNP0267602.1,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23C[C@@H]([C@@H]4CC[C@]56C=C(OC)[C@@H](OC(=O)[C@@](O)(CCC(C)C)CC(=O)OC)[C@H]5C5=CC7=C(C=C5CCN46)OCO7)C(=O)N2CCC2=CC4=C(C=C2[C@H]13)OCO4,0.9584283828735352,1073.2,4.79,3,19,18,244.82,False,False,2
26,CNP0310328.1,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@@]23CC[C@@H]([C@@H]4C[C@@]56C=C(OC)[C@@H](OC(=O)[C@](O)(CCC(C)C)[C@H](O)C(=O)OC)[C@H]5C5=CC7=C(C=C5CCN6C4=O)OCO7)N2CCC2=CC4=C(C=C2[C@H]13)OCO4,0.95792555809021,1089.2,3.76,4,20,18,265.05,False,False,2
27,CNP0310328.2,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CC[C@@H]([C@@H]4C[C@]56C=C(OC)[C@@H](OC(=O)[C@@](O)(CCC(C)C)[C@H](O)C(=O)OC)[C@H]5C5=CC7=C(C=C5CCN6C4=O)OCO7)N2CCC2=CC4=C(C=C2[C@H]13)OCO4,0.95792555809021,1089.2,3.76,4,20,18,265.05,False,False,2
28,CNP0269409.1,COC1=CC2=C(C=C1O)C1=C[C@H]3C[C@]4(C[C@@H](CCCO)[C@@](CN5C(C6=CC=CC(O)=C6)=CC6=C5C=CN6)(NC[C@H](C)O)C4)[C@H]4C[C@H](O)CC[C@H]4[C@@H]3[C@@H]2CC(=O)C[C@@H]([C@H](O)CC2=CC=C(O)C(OCCO)=C2)OC(=O)CC#CCC2=C1NC1=CC=CC=C21,0.955319046974182,1185.42,8.95,11,15,16,272.21,False,False,7
29,CNP0156866.1,COC1=CC2=C(C=C1O)C1=C[C@H]3C[C@]4(CC[C@](CN5C(C6=CC=CC(O)=C6)=CC6=C5C=CN6)(NC[C@H](C)O)C4)[C@@H]4C[C@H](O)CC[C@@H]4[C@@H]3[C@@H]2CC(=O)C[C@@H](CCC2=CC=C(O)C(OCCO)=C2)OC(=O)CC#CCC2=C1NC1=CC=CC=C21,0.954624593257904,1111.35,9.98,9,13,13,231.75,False,False,7
30,CNP0094158.1,COC1=CC2=C(C=C1O)C1=C[C@H]3C[C@]4(C[C@](CN5C(C6=CC=CC(O)=C6)=CC6=C5C=CN6)(NC[C@H](C)O)C[C@@H]4C=O)[C@H]4C[C@H](O)CC[C@H]4[C@@H]3[C@@H]2CC(=O)C[C@@H]([C@H](O)CC2=CC=C(O)C(OCCO)=C2)OC(=O)CC#CCC2=C1NC1=CC=CC=C21,0.9541612863540648,1155.35,8.38,10,15,14,269.05,False,False,7
31,CNP0090440.1,CCC1=CC(CCNCC2=C[C@H](C3=CC=CC=C3)[C@H]3C[C@@]4(C[C@@H]2N3)C[C@H](C2=CC=C(CCC3=C(O)C(O)=C5C(O)=CC=CC5=C3/C=C/C3=CC=C(O)C(O)=C3)C=C2)N[C@H]2[C@@H]4C[C@H]3CCC[C@@]34CC[C@@]35CCC[C@@H]3C=C[C@@H](O)[C@@H]5[C@@]24C2=CNC=N2)=CN1,0.9539313316345216,1153.52,12.87,11,10,14,201.94,False,False,7
32,CNP0318232.1,CNCC1=C[C@H](C2=CC=CC=C2)C2C[C@]3(CC1N2)C[C@H](C1=CC=C(CCC2=C(O)C(O)=C4C(O)=CC=CC4=C2/C=C/C2=CC=C(O)C(O)=C2)C=C1)N[C@@H]1[C@@H]3C[C@H]2CCC[C@]23[C@@H]2C=C[C@H]4CC[C@H]5C=C[C@H](O)[C@H]([C@@]54C2)[C@@]13C1=CNC=N1,0.9526677131652832,1070.39,11.39,10,10,10,186.15,False,False,6
33,CNP0341030.1,COC1=CC2=C(C=C1O)C1=C[C@H]3C[C@]4(CC[C@](CN5C=CC6=C5C=CN6)(NC[C@H](C)O)C4)[C@@H]4C[C@H](O)CC[C@@H]4[C@@H]3[C@@H]2CC(=O)C[C@@H](CCC2=CC=C(O)C(OCCO)=C2)OC(=O)CC#CCC2=C1NC1=CC=CC=C21,0.95216703414917,1019.25,8.61,8,12,12,211.52,False,False,6
34,CNP0402256.1,COC1=CC=C(C2=NNC(C(=O)NC3=CC=C4NC(=O)[C@@H]5CCCN5C(=O)C4=C3)=C2)C=C1OC,0.951127827167511,461.48,2.9,3,6,5,125.65,True,True,3
35,CNP0436707.1,CC1=CC=C(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)C2=C1OC1=C(N2)C(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)=C2N=C(CC(C)C)OC2=C1C,0.9493569135665894,1323.56,3.73,5,18,10,338.15,False,False,3
36,CNP0497979.1,COC(=O)N[C@H](C(=O)N1[C@H](C2=NC3=CC(C4=CC5=CC=C4CCC4=CC=C(CC5)C(C5=CC=C6NC([C@@H]7C[C@@H]8CCCC[C@@H]8N7C(=O)[C@@H](NC(=O)OC)C(C)C)=NC6=C5)=C4)=CC=C3N2)C[C@@H]2CCCC[C@@H]21)C(C)C,0.949311912059784,1001.29,11.08,4,8,10,174.64,False,False,6
37,CNP0585575.1,OC1=CC=C(/C=C/C2=C(CCC3=CC=C([C@H]4C[C@@]5(C[C@@H]6N[C@H](C5)[C@@H](C5=CC=CC=C5)C=C6CNCCC5=CNC(CC6CCCC6)=C5)[C@H]5C[C@H]6CCC[C@@]67CC[C@@]68CCC[C@@H]6C=C[C@H](O)[C@@H]8[C@@]7(C6=CNC=N6)[C@H]5N4)C=C3)C(O)=C(O)C3=C(O)C=CC=C23)C=C1O,0.9491860270500184,1207.61,14.04,11,10,15,201.94,False,False,7
38,CNP0345734.1,CC(C)(C)OC(=O)N[C@H]1CCCOCC=C[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)NC3=CC=CC=C3C=O)CN2C1=O,0.9479478001594543,717.8,1.76,4,11,7,215.61,False,False,1
39,CNP0300923.2,CC[C@@H](C)C=C(C)C=C[C@H](O)[C@](C)(O)C(=O)NCC(=O)N[C@@](C)(C(=O)NC(C(=O)N[C@H](C(=O)N[C@H]1C(=O)N[C@@H](COC)C(=O)NCC(=O)N[C@@H](C)C(=O)N(C)[C@@H]([C@H](C)O)C(=O)N[C@@H]([C@H](OC)C2=CC=C(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)C=C2)C(=O)N2CCCC[C@@H]2C(=O)O[C@@H]1C(C)C)[C@H](C)C(C)(C)C(N)=O)[C@H](C)N)[C@H](C)O,0.9479280710220336,1590.83,-5.03,18,26,29,576.46,False,False,1
40,CNP0300923.1,CC[C@@H](C)/C=C(C)\C=C/[C@H](O)[C@](C)(O)C(=O)NCC(=O)N[C@@](C)(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]1C(=O)N[C@@H](COC)C(=O)NCC(=O)N[C@@H](C)C(=O)N(C)[C@@H]([C@H](C)O)C(=O)N[C@@H]([C@H](OC)C2=CC=C(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)C=C2)C(=O)N2CCCC[C@@H]2C(=O)O[C@@H]1C(C)C)[C@H](C)C(C)(C)C(N)=O)[C@H](C)N)[C@H](C)O,0.9479280710220336,1590.83,-5.03,18,26,29,576.46,False,False,1
41,CNP0345694.1,C=CC1CC1(CONS(=O)(=O)C1CC1)NC(=O)[C@@H]1C[C@@H](OC2=CC(C3=CC=CC=C3)=NC3=CC(OC)=CC=C23)CN1C(=O)[C@@H](CC(=O)N1CCCCC1)C(C)(C)C,0.9475243091583252,802.01,5.4,2,9,15,156.47,False,False,3
42,CNP0101692.1,OCCCCNCC1=C[C@@H](C2=CC=CC=C2)[C@H]2C[C@@]3(C[C@@H]1N2)C[C@H](C1=CC=C(CCC2=C(O)C(O)=C4C(O)=CC=CC4=C2/C=C/C2=CC=C(O)C(O)=C2)C=C1)N[C@H]1[C@@H]3C[C@H]2CCC[C@@]23CC[C@@]24CCC[C@@H]2C=C[C@@H](O)[C@@H]4[C@@]13C1=CNC=N1,0.9475226998329164,1104.45,11.51,11,11,14,206.38,False,False,6
43,CNP0072769.1,CCCCC1=NC2=C(C(=O)N[C@@H]3C(=O)N[C@H](C(C)C)C(=O)N4CCC[C@H]4C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]3C)C3=C(OC4=C(C)C=CC(C(=O)N[C@@H]5C(=O)N[C@H](C(C)C)C(=O)N6CCC[C@H]6C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]5C)=C4N3)C(C)=C2O1,0.9466010332107544,1323.56,3.87,5,18,11,338.15,False,False,3
44,CNP0183666.1,CC(C)(C)OC(=O)N[C@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)NC3=CC=CC=C3C=O)CN2C1=O,0.9462088346481324,715.83,2.91,4,10,7,206.38,True,False,1
45,CNP0280773.1,CCCCCC1=CC(CCC2=C(O)C(O)=C3C(O)=CC=CC3=C2/C=C/C2=CC=C(O)C(O)=C2)=CC=C1CN[C@H]1CC[C@@H]2CCC[C@@]23CC[C@]24CCC[C@@H]2C=C[C@@H](O)[C@@H]4[C@@]13C1=CNC=N1,0.9460609555244446,864.14,10.88,8,8,13,162.09,False,False,5
47,CNP0583702.1,C=C(NC(=O)C(=C)NC(=O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)C(=C)NC(=O)C1=CSC(C2=CC=C3C4=NC(=C(C)O4)C(=O)C[C@@H](CC(N)=O)C4=NC(=CS4)/C(O)=N/[C@@H](CC4=CC=CC=C4)C4=N[C@@H](CS4)/C(O)=N/[C@@H](CC4=CC=C(O)C=C4)C(=O)N4CCC[C@H]4C4=NC(=CS4)C4=NC(=CS4)C3=N2)=N1)C(N)=O,0.9457641243934632,1514.75,6.97,9,25,17,448.52,False,False,8
48,CNP0345690.1,C=C(C)OC(=O)N[C@@H]1C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=CCCCSC1(C)C,0.9450427889823914,598.74,0.92,4,9,5,171.21,True,False,0
49,CNP0402020.1,CCCCCC1=CC(CCC2=C(O)C(O)=C3C(O)=CC=CC3=C2/C=C/C2=CC=C(O)C(O)=C2)=CC=C1CN[C@H]1C=C[C@H]2CCC[C@]23CC[C@]24CCC[C@H]2C=C[C@H](O)[C@H]4[C@@]13C1=CNC=N1,0.9448179602622986,862.12,10.66,8,8,13,162.09,False,False,5
50,CNP0577204.0,O=C1NC2(C(=O)NS(=O)(=O)C3CC3)CC2C=CCCCCCCC(=O)N2CC(OC3=CC(C4=CN=CC=N4)=NC4=C5C=CC=CC5=NN34)CC12,0.9445037245750428,698.81,3.08,2,11,6,177.85,False,False,4
51,CNP0088444.1,OC1=CC=C(/C=C/C2=C3C=CC=C(O)C3=C(O)C(O)=C2CCC2=CC=C([C@@H]3C[C@@]4(C[C@@H]5N[C@H](C4)[C@@H](C4=CC=CC=C4)C=C5CNCCCC4=CC=CC=C4)[C@@H]4C[C@@H]5CCC[C@@]56CC[C@]57CCC[C@@H]5C=C[C@@H](O)[C@H]7[C@]6(C5=CNC=N5)[C@@H]4N3)C=C2)C=C1O,0.9438429474830629,1150.52,13.37,10,10,14,186.15,False,False,7
52,CNP0534482.1,CCCC(=O)N[C@@H](CC(C)C)[C@@H](CCC(=O)N[C@@H]1/C(O)=N\[C@@H](CC2=CC=C(O)C=C2)/C(O)=N/[C@H]2CC[C@@H](O)N(C2=O)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=CC=C2)/C(O)=N/[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C)C(=O)O,0.943182647228241,1020.23,5.23,8,12,18,300.65,False,False,2
53,CNP0057512.2,CC[C@@H](C)/C=C(C)\C=C/[C@H](O)[C@](C)(O)C(=O)NCC(=O)N[C@@](C)(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](COC)C(=O)NCC(=O)N[C@@H](C)C(=O)N(C)[C@@H]([C@H](C)O)C(=O)N[C@H]([C@H](OC)C2=CC=C(O)C=C2)C(=O)N2CC[C@H](Cl)C[C@H]2C(=O)O[C@H]1C(C)C)[C@H](C)C(C)(C)C(N)=O)[C@H](C)N)[C@H](C)O,0.9431579113006592,1479.13,-3.31,16,22,27,517.54,False,False,1
54,CNP0057512.1,CC[C@@H](C)C=C(C)C=C[C@H](O)[C@](C)(O)C(=O)NCC(=O)N[C@@](C)(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](COC)C(=O)NCC(=O)N[C@@H](C)C(=O)N(C)[C@@H]([C@H](C)O)C(=O)N[C@H]([C@H](OC)C2=CC=C(O)C=C2)C(=O)N2CC[C@H](Cl)C[C@H]2C(=O)O[C@H]1C(C)C)[C@H](C)C(C)(C)C(N)=O)[C@H](C)N)[C@H](C)O,0.9431579113006592,1479.13,-3.31,16,22,27,517.54,False,False,1
56,CNP0476186.1,CCCCCC1=CC(CCC2=C(O)C(O)=C3C(O)=CC=CC3=C2/C=C\C2=CC=C(O)C(O)=C2)=CC=C1CN[C@H]1CC[C@@H]2CCC[C@@]23CC[C@]24CCC[C@@H]2C=C[C@@H](O)[C@@H]4[C@@]13C1=NCN=C1,0.9429972171783448,864.14,10.69,7,9,13,158.13,False,False,4
57,CNP0562007.1,CC(=O)O[C@H]1C[C@@H](C2=CC(O)=C(O)C(OCCC3=CC=CN=C3)=C2)O[C@@H]([C@]23CC#C[C@@H]4[C@@H](CC5(CCCC5)C[C@]45NC(NCC4(CC6=CC=NC(N)=C6)CCCC4)=N[C@@H](N4C=C6C=CNC6=C4)[C@@H]5[C@@H](O)N[C@@H]4CCCC[C@@H]4C#CC2)OC2=C(O)C=CC(=C2)C3)C1,0.9427427649497986,1220.53,10.37,9,17,12,255.88,False,False,6
58,CNP0345689.1,C=C(C)OC(=O)N[C@H]1CSCCCC=C[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](O)CN2C1=O,0.942548930644989,570.69,0.14,4,9,5,171.21,True,False,0
59,CNP0045329.2,CC[C@@H](C)/C=C(C)/C=C\[C@H](O)[C@](C)(O)C(=O)NCC(=O)N[C@@](C)(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](COC)C(=O)NCC(=O)N[C@@H](C)C(=O)N(C)[C@@H]([C@H](C)O)C(=O)N[C@H]([C@H](OC)C2=CC=C(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)C=C2)C(=O)N2CC[C@@H](Cl)C[C@H]2C(=O)O[C@H]1C(C)C)[C@H](C)C(C)(C)C(N)=O)[C@H](C)N)[C@H](C)O,0.9425466060638428,1625.28,-4.81,18,26,29,576.46,False,False,1
60,CNP0045329.1,CC[C@@H](C)C=C(C)C=C[C@H](O)[C@](C)(O)C(=O)NCC(=O)N[C@@](C)(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](COC)C(=O)NCC(=O)N[C@@H](C)C(=O)N(C)[C@@H]([C@H](C)O)C(=O)N[C@H]([C@H](OC)C2=CC=C(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)C=C2)C(=O)N2CC[C@@H](Cl)C[C@H]2C(=O)O[C@H]1C(C)C)[C@H](C)C(C)(C)C(N)=O)[C@H](C)N)[C@H](C)O,0.9425466060638428,1625.28,-4.81,18,26,29,576.46,False,False,1
61,CNP0585436.1,OC1=CC=C(/C=C/C2=C(CCC3=CC=C([C@H]4C[C@@]5(C[C@@H]6N[C@H](C5)[C@@H](C5=CC=CC=C5)C=C6CNCCC5=CNC=C5CC5CCCC5)[C@H]5C[C@H]6CCC[C@@]67CC[C@@]68CCC[C@@H]6C=C[C@H](O)[C@@H]8[C@@]7(C6=CNC=N6)[C@H]5N4)C=C3)C(O)=C(O)C3=C(O)C=CC=C23)C=C1O,0.9423065781593324,1207.61,14.04,11,10,15,201.94,False,False,7
62,CNP0509852.1,C/C=C(\C)C(=O)[C@H](C)/C=C(\C)[C@H]1O[C@](O)([C@](C)(O)C(=O)N[C@H]2C(=O)N3NCCC[C@H]3C(=O)N(O)[C@@H](COC)C(=O)N(C)[C@H](CC(C)C)C(=O)N3NCCC[C@H]3C(=O)N[C@@H]([C@H](C)O)C(=O)O[C@@H]2C(C)C)CC[C@@H]1C,0.9420116543769836,1035.25,0.39,8,17,13,306.25,False,False,0
63,CNP0597476.0,CC(C)CC1N=C(O)C(NC(=O)C2=NC=CC=C2O)C(C)OC(=O)C(C2=CC=CC=C2)N(C)C(=O)C(C)N=C(O)C(C(C)C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,0.9419885873794556,863.03,3.32,4,11,7,234.94,False,False,2
64,CNP0485189.1,CC(C)CC1=CC[C@@]2(C)[C@H]3C4(CC[C@@H]2O)C2=C5C[C@]13C=C1C(=C3C=CC=CC3=C[C@H]14)CC1=CC(=CC=C1)C1=CN=C(C=C1)NCCC[C@@H](C1CCCCC1)/C(=C/O)CC[C@@H](C(=O)O)[C@@]13C=C[C@H]4[C@H](CC[C@]46C[C@H]4CC[C@@H](C7=CC=CC=C7)C[C@H]4C6)[C@@]5(C[C@H]1O)[C@]3(C)CC2,0.9394885897636414,1245.79,17.76,5,6,5,122.91,False,True,4
65,CNP0431641.2,CC1=CC=C(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)C2=C1OC1=C(N2)C(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)=C2N=C(CCC(=O)O)OC2=C1C,0.9393911361694336,1339.51,2.54,6,19,11,375.45,False,False,3
66,CNP0431641.1,CC1=CC=C(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)C2=C1OC1=C(N2)C(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)=C2N=C(CCC(=O)O)OC2=C1C,0.9393911361694336,1339.51,2.54,6,19,11,375.45,False,False,3
67,CNP0431641.3,CC1=CC=C(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)C2=C1OC1=C(N2)C(C(=O)N[C@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)=C2N=C(CCC(=O)O)OC2=C1C,0.9393911361694336,1339.51,2.54,6,19,11,375.45,False,False,3
68,CNP0497906.1,OC1=CC=C(/C=C/C2=C(CCC3=CC=C([C@H]4C[C@@]5(C[C@@H]6N[C@H](C5)[C@H](C5=CC=CC=C5)C=C6CNCCC5=CNC(C[C@@H]6CCOC7(CCCC7)C6)=C5)[C@H]5C[C@H]6CCC[C@@]67CC[C@@]68CCC[C@@H]6C=C[C@H](O)[C@@H]8[C@@]7(C6=CNC=N6)[C@H]5N4)C=C3)C(O)=C(O)C3=C(O)C=CC=C23)C=C1O,0.93929260969162,1277.7,14.59,11,11,15,211.17,False,False,7
69,CNP0566442.1,OC1=CC=C(/C=C/C2=C(CCC3=CC=C([C@@H]4C[C@@]5(C[C@@H]6N[C@H](C5)[C@H](C5=CC=CC=C5)C=C6CNCCC5=CNC(C[C@@H]6CCOC7(CCCCC7)C6)=C5)[C@H]5C[C@@H]6CCC[C@]67CC[C@@]68CCC[C@@H]6C=C[C@H](O)[C@H]8[C@]7(C6=CNC=N6)[C@H]5N4)C=C3)C(O)=C(O)C3=C(O)C=CC=C23)C=C1O,0.93929260969162,1291.73,14.98,11,11,15,211.17,False,False,7
70,CNP0517773.1,OC1=CC=C(/C=C/C2=C(CCC3=CC=C([C@@H]4C[C@@]5(C[C@@H]6N[C@H](C5)[C@@H](C5=CC=CC=C5)C=C6CNCCC5=CNC(CC6CCOCC6)=C5)[C@H]5C[C@@H]6CCC[C@]67CC[C@@]68CCC[C@@H]6C=C[C@H](O)[C@H]8[C@]7(C6=CNC=N6)[C@H]5N4)C=C3)C(O)=C(O)C3=C(O)C=CC=C23)C=C1O,0.9391366243362428,1223.61,13.28,11,11,15,211.17,False,False,7
71,CNP0446210.2,CC1=NC2=C(C(=O)N[C@H]3C(=O)N[C@H](C(C)C)C(=O)N4CCC[C@H]4C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@H]3C)C3=C(OC4=C(C)C=CC(C(=O)N[C@@H]5C(=O)N[C@H](C(C)C)C(=O)N6CCC[C@@H]6C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]5C)=C4N3)C(C)=C2O1,0.9386011362075806,1281.48,2.84,5,18,8,338.15,False,False,3
72,CNP0446210.1,CC1=NC2=C(C(=O)N[C@@H]3C(=O)N[C@H](C(C)C)C(=O)N4CCC[C@H]4C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]3C)C3=C(OC4=C(C)C=CC(C(=O)N[C@@H]5C(=O)N[C@H](C(C)C)C(=O)N6CCC[C@H]6C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]5C)=C4N3)C(C)=C2O1,0.9386011362075806,1281.48,2.84,5,18,8,338.15,False,False,3
73,CNP0446210.3,CC1=NC2=C(C(=O)N[C@H]3C(=O)N[C@H](C(C)C)C(=O)N4CCC[C@H]4C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]3C)C3=C(OC4=C(C)C=CC(C(=O)N[C@@H]5C(=O)N[C@H](C(C)C)C(=O)N6CCC[C@@H]6C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]5C)=C4N3)C(C)=C2O1,0.9386011362075806,1281.48,2.84,5,18,8,338.15,False,False,3
74,CNP0543108.1,CC(=O)O[C@H]1C[C@@H](C2=CC(O)=C(O)C(OCCC3=CC=CN=C3)=C2)O[C@@H]([C@]23CC#C[C@H]4CCCC[C@@H]4N[C@H](O)[C@@H]4[C@H](N5C=C6C=CNC6=C5)N=C(NC[C@@]5(CC6=CC=NC(N)=C6)CCC[C@@H]5O)N[C@]45CC4(CCCC4)C[C@@H](OC4=C(O)C=CC(=C4)C2)[C@@H]5C#CC3)C1,0.938515603542328,1236.52,9.34,10,18,12,276.11,False,False,6
75,CNP0485935.1,CC(=O)N(C)[C@H](C(=O)N1C[C@H](C)C[C@H]1C(=O)N(C)[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](C)C[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)NCC(=O)OC1C)C(C)C,0.9384076595306396,1113.45,2.26,3,12,12,255.77,False,False,0
