rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
827,CNP0177947.3,C[C@H]1CO[C@@]2(O[C@H]3C[C@@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)[C@@H](O)C1,0.9452381730079652,901.05,-0.82,10,18,8,276.14,False,False,0
828,CNP0177947.1,C[C@H]1CO[C@@]2(O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)[C@@H](O)C1,0.9452381730079652,901.05,-0.82,10,18,8,276.14,False,False,0
829,CNP0304939.1,C[C@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.9451886415481568,889.04,-1.22,11,18,11,287.14,False,False,0
830,CNP0304939.3,C[C@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,0.9451886415481568,889.04,-1.22,11,18,11,287.14,False,False,0
831,CNP0304939.2,CC1O[C@@H](OC2C(O)[C@H](O)CO[C@@H]2O[C@@H]2C[C@H](O)CC3=CCC4C5CC6O[C@](O)(CC[C@H](C)CO[C@H]7OC(CO)[C@H](O)C(O)C7O)[C@@H](C)C6[C@@]5(C)CCC4[C@]32C)C(O)C(O)[C@H]1O,0.9451886415481568,889.04,-1.22,11,18,11,287.14,False,False,0
832,CNP0140248.1,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2C[C@H](O)CC3=CC[C@H]4[C@@H](CC[C@]5(C)[C@@H]6[C@H](C[C@@H]45)O[C@]4(CC[C@@H](C)CO4)[C@H]6C)[C@]32C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1OC(C)=O,0.9451882243156432,822.99,2.5,5,15,7,209.13,False,False,0
833,CNP0294488.1,C=C1CO[C@@]2(O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)C[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O,0.945185661315918,1225.29,-6.67,17,29,13,454.67,False,False,0
834,CNP0517641.0,COC1=CC=C(CNC(=O)C2=CC(C)=NC3=C(C4=CC=CC=C4)C=CC=C23)C=C1,0.94500732421875,382.46,5.15,1,3,5,51.22,True,True,4
835,CNP0350244.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9449126720428468,738.91,1.36,7,13,5,196.99,False,False,0
836,CNP0571619.1,C=C(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)[C@H](O)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.9448714852333068,638.88,3.3,7,9,8,160.07,False,False,0
837,CNP0179524.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@]4(C)CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9448421597480774,1015.2,0.1,10,20,9,294.6,False,False,0
838,CNP0101401.1,COC1=CC=NC(N2CC[C@H](C3=NN=C(C)O3)C2)=N1,0.9447869062423706,261.28,1.17,0,7,3,77.17,True,True,2
839,CNP0127377.1,C[C@@H]1CC[C@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC=C5C[C@@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](C)[C@H](O[C@H]7O[C@@H](C)[C@H](OC(=O)C[C@H](C)CC(=O)O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O)CC[C@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]1[C@H]2C,0.9447668194770812,997.18,2.29,8,18,12,279.05,False,False,0
840,CNP0481707.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(C(=O)C5=CC=CC(Cl)=C5)CCN4CC(=O)NC3=C2)C=N1,0.9446985125541688,465.94,2.9,1,6,2,79.7,True,True,3
841,CNP0203159.1,C[C@@H]1CO[C@]2(C[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O[C@H]1C[C@H]3[C@@H]4C[C@@H](O)[C@]56C[C@H]5C[C@@H](O[C@@H]5O[C@H](C)[C@H](O)[C@H](O)[C@H]5O)[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9446738362312316,754.91,0.02,8,14,5,217.22,False,False,0
842,CNP0427282.1,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](CO)[C@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]1CC3)C(C)C,0.9445525407791138,1397.56,-3.74,18,30,23,491.97,False,False,0
843,CNP0175609.1,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@](C)(O)CO8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.9444079399108888,738.91,1.5,7,13,5,196.99,False,False,0
844,CNP0447520.1,CC(C)C[C@@H]1O[C@H]1[C@](C)(O)[C@H]1CCC2C3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)C3=CC[C@@]21C.[Na+],0.9444032311439514,1443.54,-7.99,16,33,20,513.4,False,False,0
845,CNP0148592.2,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@@]8(OC[C@@H](CO)C[C@@H]8O)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.9443753957748412,901.05,-0.82,10,18,8,276.14,False,False,0
846,CNP0148592.1,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@@]8(OC[C@H](CO)C[C@@H]8O)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.9443753957748412,901.05,-0.82,10,18,8,276.14,False,False,0
847,CNP0121216.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9442567825317384,726.9,1.05,7,13,5,196.99,False,False,0
848,CNP0273431.1,C=C(C)[C@@H]1C[C@H](O)[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@@]5(C)[C@@H](CC(=O)OC)OC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.9442533254623412,694.86,1.85,6,12,6,192.44,False,False,0
849,CNP0545981.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(C(=O)NC5CC5)CCN4CC(=O)NC3=C2)C=N1,0.9441255927085876,410.48,1.28,2,6,2,91.73,True,True,2
850,CNP0303758.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9441130757331848,592.77,2.51,5,9,3,138.07,True,True,0
851,CNP0157478.1,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9440549612045288,1031.15,-2.43,12,22,11,335.06,False,False,0
852,CNP0406979.3,CC(=O)O[C@@H]1[C@@H](O[C@H]2C[C@@H]3[C@H]4CC=C5C[C@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@]2(O)[C@@H](C)C(=O)CCC(C)C)OC[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,0.944023847579956,901.05,-0.02,9,18,13,280.82,False,False,0
853,CNP0406979.1,CC(=O)O[C@H]1[C@H](O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]2(O)[C@H](C)C(=O)CCC(C)C)OC[C@H](O)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0.944023847579956,901.05,-0.02,9,18,13,280.82,False,False,0
854,CNP0406979.2,CC(=O)O[C@H]1[C@H](O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]2(O)[C@@H](C)C(=O)CCC(C)C)OC[C@H](O)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0.944023847579956,901.05,-0.02,9,18,13,280.82,False,False,0
855,CNP0260245.3,CC(C)[C@@H](C)C(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.9440091848373412,1259.42,-2.43,14,27,18,435.96,False,False,0
856,CNP0260245.2,CC(C)[C@@H](C)C(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.9440091848373412,1259.42,-2.43,14,27,18,435.96,False,False,0
857,CNP0260245.4,CC(C)[C@@H](C)C(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.9440091848373412,1259.42,-2.43,14,27,18,435.96,False,False,0
858,CNP0475668.2,CC(C)[C@@H](C)C(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.9440091848373412,1421.56,-4.61,17,32,21,515.11,False,False,0
859,CNP0260245.5,CC(C)[C@@H](C)C(=O)C[C@@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.9440091848373412,1259.42,-2.43,14,27,18,435.96,False,False,0
860,CNP0466991.2,CC(C)[C@@H](C)C(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](C)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.9440091848373412,1405.56,-3.58,16,31,20,494.88,False,False,0
861,CNP0527442.1,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H]6O[C@H]6C[C@H](C)[C@@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9440022706985474,867.08,1.91,8,15,7,226.45,False,False,0
862,CNP0607498.0,CC1(C(=O)O)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1,0.943851113319397,1239.36,-4.18,16,27,14,442.28,False,False,0
863,CNP0471932.1,CC1(C)[C@@H](O[C@@H]2OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3CC[C@]45OC[C@@]6(CC[C@](C)(C(=O)O)C[C@H]64)[C@H](O)C[C@@]5(C)[C@]3(C)CC[C@@H]12,0.943851113319397,1077.22,-2.01,13,22,11,363.13,False,False,0
864,CNP0120321.0,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CC(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C5(C)C4CCC3(C)C1C2C,0.943807065486908,871.03,-0.18,9,17,7,255.91,False,False,0
865,CNP0182994.1,C[C@@H]1CO[C@]2(C[C@@H]1O)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@@H](C)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.943663477897644,1047.2,-1.96,12,22,10,335.06,False,False,0
866,CNP0182994.2,C[C@@H]1O[C@H](O[C@@H]2[C@@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@@]8(C[C@H](O)[C@@H](C)CO8)[C@@H](C)[C@@H]7[C@]6(C)CC[C@@H]54)C3)O[C@@H](CO)[C@H](O)[C@H]2O[C@H]2O[C@@H](C)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.943663477897644,1047.2,-1.96,12,22,10,335.06,False,False,0
867,CNP0076426.1,C=C(CC[C@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.9435274004936218,1519.59,-8.98,22,37,23,583.51,False,False,0
868,CNP0076426.2,C=C(CCC1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.9435274004936218,1519.59,-8.98,22,37,23,583.51,False,False,0
869,CNP0151698.1,CO[C@H]1C[C@H](O[C@@H]2CC3=CC[C@@H]4[C@H](CC[C@@]56CO[C@@]7(C)OC[C@@H](O[C@]45O)[C@H]76)[C@@]3(C)C[C@H]2O)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O[C@H]2C[C@H](OC)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@H](C)O1,0.9435121417045592,973.12,0.76,6,20,12,250.6,False,False,0
870,CNP0316738.1,CC(=O)O[C@H]1[C@H](O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]2(O)[C@H](C)C(=O)CCC(C)C)OC[C@H](O)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0.9434906244277954,1225.34,-4.38,15,28,19,439.12,False,False,0
871,CNP0120470.1,CC(=O)O[C@H]1[C@H](O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]2(O)[C@H](C)C(=O)CCC(C)C)OC[C@H](O)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0.9434906244277954,1063.19,-2.2,12,23,16,359.97,False,False,0
872,CNP0078465.1,CC(=O)O[C@H]1[C@H](O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]2(O)[C@H](C)C(=O)CCC(C)C)OC[C@H](O)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0.9434906244277954,1225.34,-4.38,15,28,19,439.12,False,False,0
873,CNP0078465.0,CC(=O)OC1C(OC2CC3C4CC=C5CC(OC6OC(COC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2(O)C(C)C(=O)CCC(C)C)OCC(O)C1OC1OCC(O)C(O)C1O,0.9434906244277954,1225.34,-4.38,15,28,19,439.12,False,False,0
874,CNP0227076.2,CC1=C([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)CC[C@H]2C1=C[C@H]1[C@@H]2CC=C2C[C@@H](O)CC[C@@]21C,0.9434902667999268,573.77,2.59,6,8,5,131.64,False,True,0
875,CNP0227076.1,CC1=C([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]2C1=C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,0.9434902667999268,573.77,2.59,6,8,5,131.64,False,True,0
876,CNP0095729.1,CC(C)C(=O)CC(C)(O)[C@H]1CCC2C3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)C3=CC[C@@]21C.[Na+],0.943488359451294,1253.35,-6.41,13,28,17,438.79,False,False,0
877,CNP0010577.1,C1=CC=C2C(CC3=NN=C([C@H]4CCN(CC5=NC=CN5)C4)O3)=CNC2=C1,0.943467140197754,348.41,2.85,2,5,5,86.63,True,True,4
878,CNP0178310.1,CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@H]1O,0.9434033036231996,864.8,-9.97,15,24,13,404.26,False,False,0
879,CNP0166559.1,C[C@@H]1CO[C@]2(C[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O[C@H]1C[C@H]3[C@@H]4C[C@@H](O)[C@]56C[C@H]5C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@]6(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.943390130996704,770.91,-1.01,9,15,6,237.45,False,False,0
880,CNP0291642.1,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@H]1O,0.9433193802833556,880.8,-11.0,16,25,14,424.49,False,False,0
